id,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,average_review
3979385,t,1,1,4,1.0,2.0,2.0,6523,$154.00,2,1125,231,9.9
3979425,f,1,1,4,2.5,1.0,2.0,6523,$135.00,3,1125,3,9.75
3984383,t,3,3,2,1.5,1.0,1.0,6523,$59.00,1,7,47,9.95
4011519,f,5,5,1,1.0,1.0,1.0,6523,$21.00,1,999,43,8.216666666666667
4051574,f,2,2,2,1.0,1.0,2.0,6523,$79.00,1,1125,21,9.616666666666667
4051584,f,2,2,4,2.0,2.0,2.0,6523,$132.00,3,1125,32,9.85
4067870,t,3,3,1,1.5,1.0,1.0,6523,$70.00,2,180,86,9.666666666666668
4070426,f,1,1,1,2.0,1.0,0.0,6523,$89.00,1,10,207,9.05
4075630,t,3,3,3,1.0,1.0,2.0,6523,$79.00,14,1125,313,9.9
4096995,f,2,2,2,1.0,1.0,6.0,6523,$65.00,2,60,16,8.933333333333334
4105283,t,1,1,2,1.0,1.0,1.0,6523,$38.00,2,120,202,9.95
4112130,t,3,3,4,1.0,2.0,2.0,6523,$100.00,14,1125,259,9.9
4133737,f,1,1,2,1.0,1.0,1.0,6523,$50.00,1,8,310,9.85
4150121,t,1,1,2,1.0,1.0,1.0,6523,$137.00,2,1125,348,9.75
4156913,t,1,1,2,1.0,1.0,1.0,6523,$81.00,1,1125,73,9.95
4173269,t,3,3,2,1.0,1.0,1.0,6523,$125.00,2,1125,281,9.95
4178970,f,3,3,4,1.0,2.0,2.0,6523,$196.00,2,35,49,8.75
4183886,t,1,1,8,2.0,2.0,2.0,6523,$344.00,3,31,128,9.533333333333333
4214683,t,1,1,2,1.0,3.0,1.0,6523,$86.00,2,90,84,9.866666666666667
4227003,f,1,1,3,1.0,1.0,2.0,6523,$92.00,3,180,1,10.0
4243309,t,2,2,2,1.0,1.0,1.0,6523,$55.00,1,1125,298,9.95
4243905,f,1,1,4,2.0,2.0,2.0,6523,$215.00,2,1125,32,9.866666666666667
4257285,t,2,2,1,1.0,1.0,1.0,6523,$60.00,2,1125,59,9.95
4263439,t,1,1,2,1.0,1.0,1.0,6523,$109.00,2,1125,137,9.85
4278432,f,1,1,5,1.0,2.0,2.0,6523,$150.00,3,30,78,9.666666666666668
4278818,f,6,6,1,1.0,,1.0,6523,$118.00,27,28,11,9.816666666666666
4302460,f,1,1,5,1.0,2.0,1.0,6523,$61.00,1,1125,18,9.95
4310601,f,0,0,4,1.0,2.0,2.0,6523,$90.00,1,1125,95,9.416666666666668
4335812,f,6,6,1,1.5,1.0,1.0,6523,$115.00,27,28,11,9.466666666666667
4359719,f,1,1,2,1.0,1.0,1.0,6523,$45.00,1,1125,40,9.8
4365466,t,16,16,2,2.0,1.0,1.0,6523,$17.00,1,1125,96,9.583333333333332
4370895,f,1,1,7,1.0,2.0,4.0,6523,$225.00,2,30,89,9.266666666666666
4394093,t,1,1,2,1.0,1.0,1.0,6523,$75.00,3,1125,30,10.0
4394224,f,2,2,2,1.0,1.0,2.0,6523,$50.00,7,180,12,9.9
4417718,t,2,2,1,1.0,1.0,1.0,6523,$36.00,30,1125,13,9.683333333333334
4457161,f,1,1,6,1.0,3.0,3.0,6523,$199.00,2,1125,56,9.95
4484723,t,4,4,2,1.0,1.0,1.0,6523,$48.00,30,60,6,9.8
4503414,f,3,3,2,0.0,1.0,1.0,6523,$30.00,2,1125,4,10.0
4567558,t,1,1,3,1.0,2.0,2.0,6523,$91.00,1,1125,116,9.35
4592031,t,1,1,4,2.5,2.0,2.0,6523,$75.00,1,28,73,9.95
4598631,t,5,5,8,2.0,2.0,6.0,6523,$156.00,2,180,251,9.566666666666666
4616669,f,1,1,4,1.0,1.0,2.0,6523,$121.00,2,1125,78,9.666666666666668
4630734,f,0,0,7,1.0,1.0,1.0,6523,$22.00,1,1125,6,6.566666666666666
4631385,f,6,6,5,1.0,1.0,3.0,6523,$80.00,2,1125,67,8.983333333333334
4631540,f,6,6,2,1.0,1.0,2.0,6523,$39.00,3,1125,38,9.216666666666667
4632510,t,1,1,4,1.0,2.0,2.0,6523,$90.00,7,1125,154,9.633333333333333
4644849,f,2,2,4,1.0,2.0,2.0,6523,$322.00,2,1125,45,9.45
4667333,f,2,2,2,1.0,1.0,4.0,6523,$75.00,1,1125,170,9.516666666666666
4708477,f,1,1,3,1.5,1.0,1.0,6523,$200.00,2,21,19,9.95
4730797,t,4,4,3,1.0,1.0,2.0,6523,$51.00,2,1125,63,9.75
4731523,t,4,4,3,1.0,1.0,2.0,6523,$51.00,2,180,49,9.8
4777997,f,1,1,6,1.0,3.0,3.0,6523,$150.00,3,30,40,9.183333333333334
4785815,f,1,1,3,1.0,1.0,0.0,6523,$105.00,3,1124,65,10.0
4786970,f,2,2,2,1.5,1.0,1.0,6523,$85.00,1,32,34,9.55
4793938,t,12,12,6,2.0,2.0,2.0,6523,$290.00,2,1125,57,9.816666666666666
4803582,f,1,1,2,1.0,1.0,1.0,6523,$125.00,2,1125,86,9.616666666666667
4840199,t,12,12,7,2.0,3.0,4.0,6523,$419.00,2,900,22,9.65
4840753,t,12,12,2,1.0,1.0,1.0,6523,$222.00,3,1125,29,9.95
4852830,t,2,2,2,1.0,1.0,1.0,6523,$105.00,2,1125,252,9.9
4872152,f,2,2,2,1.0,1.0,1.0,6523,$30.00,2,28,181,9.45
4880963,f,2,2,5,1.0,1.0,2.0,6523,$200.00,2,90,0,
4881981,t,4,4,2,1.0,1.0,1.0,6523,$45.00,30,45,3,9.483333333333334
4907692,t,2,2,4,2.0,2.0,2.0,6523,$105.00,5,90,9,9.9
4923963,f,1,1,5,1.0,1.0,2.0,6523,$99.00,2,1125,27,9.016666666666666
4925062,f,1,1,1,1.0,1.0,1.0,6523,$50.00,2,1125,7,9.466666666666667
4978940,t,1,1,2,1.0,1.0,1.0,6523,$48.00,3,90,47,9.533333333333333
5014976,t,12,12,7,2.0,3.0,3.0,6523,$999.00,2,365,36,9.95
5074013,t,2,2,4,1.0,2.0,2.0,6523,$250.00,2,1125,239,9.95
5102125,t,3,3,2,1.5,1.0,1.0,6523,$74.00,1,1125,100,9.85
5117490,t,2,2,4,2.0,1.0,2.0,6523,$69.00,2,1125,178,9.95
5126218,f,1,1,6,2.5,3.0,3.0,6523,$150.00,30,1125,4,9.833333333333332
5195252,t,2,2,2,1.0,1.0,1.0,6523,$42.00,2,1125,99,9.95
5205377,t,2,2,2,1.0,1.0,1.0,6523,$46.00,2,1125,174,9.9
5210190,t,6,6,4,1.0,1.0,2.0,6523,$65.00,28,90,127,9.733333333333334
5210927,t,6,6,4,1.0,1.0,1.0,6523,$84.00,5,1125,321,9.85
5210931,t,4,4,2,2.0,1.0,2.0,6523,$214.00,14,1125,71,9.816666666666666
5231461,t,2,2,4,2.0,2.0,2.0,6523,$150.00,3,30,143,9.85
5283285,t,4,4,2,1.0,1.0,1.0,6523,$25.00,2,100,155,9.183333333333334
5297152,t,3,3,1,1.0,1.0,1.0,6523,$69.00,28,1125,174,9.85
5320006,f,3,3,3,1.0,2.0,2.0,6523,$104.00,30,1125,32,9.583333333333332
5321981,f,2,2,2,1.0,1.0,1.0,6523,$65.00,1,60,48,9.35
5322865,f,2,2,2,1.0,1.0,1.0,6523,$89.00,1,69,43,9.55
5328080,t,3,3,6,2.0,2.0,3.0,6523,$104.00,2,30,129,9.95
5359984,t,2,2,8,2.5,3.0,5.0,6523,$77.00,3,45,69,9.75
5406217,t,1,1,2,2.0,1.0,1.0,6523,$145.00,2,1125,118,9.95
5414283,t,1,1,1,1.0,1.0,2.0,6523,$39.00,31,1125,165,9.9
5481685,f,1,1,2,1.0,1.0,1.0,6523,$40.00,2,1125,23,9.683333333333334
5496659,f,7,7,10,1.0,1.0,6.0,6523,$45.00,3,355,100,8.95
5511358,t,1,1,1,1.0,1.0,1.0,6523,$32.00,2,34,45,9.816666666666666
5537682,t,1,1,7,2.0,2.0,3.0,6523,$150.00,2,1125,126,9.8
5537683,t,1,1,6,1.5,2.0,4.0,6523,$161.00,2,1125,136,9.85
5545645,f,3,3,6,1.0,2.0,2.0,6523,$103.00,3,1125,67,9.633333333333333
5576190,f,7,7,2,1.0,1.0,1.0,6523,$26.00,5,1125,55,9.266666666666666
5576191,f,7,7,4,1.0,1.0,1.0,6523,$25.00,3,1125,30,9.716666666666667
5601166,t,1,1,2,1.5,1.0,1.0,6523,$80.00,4,1125,55,9.95
5602585,f,1,1,6,1.0,,2.0,6523,"$1,147.00",30,1125,55,9.666666666666668
5629872,f,0,0,6,3.5,3.0,3.0,6523,$474.00,2,1125,38,9.95
5632638,t,2,2,2,1.0,1.0,1.0,6523,$115.00,2,1125,57,9.85
5645139,t,2,2,2,1.0,1.0,1.0,6523,$76.00,3,1125,133,9.9
5660904,f,1,1,2,1.0,1.0,1.0,6523,$90.00,2,1125,26,9.9
5694572,t,10,10,4,2.0,2.0,2.0,6523,$185.00,7,180,10,9.733333333333334
5748576,f,1,1,8,1.5,3.0,4.0,6523,$124.00,1,1125,59,9.583333333333332
5785758,f,10,10,1,1.0,1.0,1.0,6523,$59.00,15,365,18,9.733333333333334
5790620,t,80,80,5,2.0,2.0,2.0,6523,$200.00,60,1125,6,9.6
5804791,f,10,10,1,1.0,1.0,1.0,6523,$48.00,15,1125,17,9.5
5805991,f,10,10,1,1.0,1.0,1.0,6523,$62.00,14,1125,12,9.816666666666666
5814832,t,1,1,2,1.0,1.0,0.0,6523,$79.00,2,1125,101,9.9
5836043,t,3,3,5,2.0,2.0,2.0,6523,$165.00,7,300,54,10.0
5847065,f,1,1,2,1.0,1.0,1.0,6523,$50.00,1,1125,163,9.466666666666667
5850897,t,1,1,6,2.5,3.0,3.0,6523,$124.00,2,1125,25,10.0
5851115,t,1,1,10,1.0,3.0,3.0,6523,$36.00,1,25,344,9.766666666666666
5858718,f,2,2,8,3.0,4.0,4.0,6523,"$1,232.00",3,1125,0,
5861971,f,1,1,4,1.0,,3.0,6523,$59.00,3,100,112,9.133333333333333
5869607,t,4,4,2,1.5,1.0,1.0,6523,$214.00,14,1125,32,9.85
5874798,f,1,1,2,1.0,1.0,1.0,6523,$89.00,2,1125,207,9.9
5882164,t,80,80,4,2.0,2.0,2.0,6523,$120.00,31,1125,5,9.35
5933672,t,80,80,3,2.0,2.0,2.0,6523,$185.00,90,1125,0,
5977874,t,3,3,4,1.0,2.0,2.0,6523,$95.00,14,1125,210,9.9
5980645,f,2,2,1,1.0,1.0,2.0,6523,$30.00,1,30,53,9.583333333333332
5981743,f,2,2,1,1.0,1.0,1.0,6523,$88.00,1,44,21,9.166666666666668
5990023,f,1,1,4,1.5,1.0,2.0,6523,$349.00,3,21,39,9.4
5996942,f,2,2,2,1.0,1.0,2.0,6523,$46.00,2,1125,81,9.466666666666667
6000726,t,1,1,2,1.0,1.0,1.0,6523,$93.00,3,200,137,9.8
6003054,t,2,2,2,2.0,2.0,1.0,6523,$60.00,1,1125,85,9.716666666666667
6014028,t,1,1,2,1.0,1.0,1.0,6523,$86.00,2,1125,260,9.85
6014128,t,80,80,4,2.0,2.0,2.0,6523,$200.00,60,1124,3,10.0
6026996,f,6,6,4,1.0,1.0,0.0,6523,$140.00,2,1125,51,9.066666666666666
6039038,t,16,16,2,2.0,1.0,1.0,6523,$14.00,1,1125,153,9.75
6045978,t,21,21,8,2.0,3.0,3.0,6523,$156.00,1,1125,8,9.566666666666666
6051322,t,12,12,3,1.0,1.0,1.0,6523,$219.00,3,28,5,9.516666666666666
6053269,t,12,12,5,2.0,2.0,2.0,6523,$399.00,3,1125,18,9.733333333333334
6057908,t,1,1,5,1.0,2.0,5.0,6523,$122.00,2,365,219,9.85
6065318,t,2,2,4,1.0,1.0,1.0,6523,$59.00,2,31,369,9.95
6078393,f,1,1,10,3.5,5.0,6.0,6523,$450.00,3,1125,21,10.0
6086065,t,1,1,4,1.0,2.0,3.0,6523,$119.00,2,1125,46,10.0
6103492,t,4,4,3,2.0,2.0,2.0,6523,$66.00,30,1125,6,8.25
6104268,t,0,0,4,2.0,2.0,2.0,6523,$123.00,1,1124,149,9.816666666666666
6112891,t,4,4,2,1.0,,0.0,6523,$40.00,30,60,8,10.0
6153674,t,21,21,8,2.0,3.0,3.0,6523,$160.00,2,1125,19,9.4
6156931,t,80,80,4,2.0,2.0,2.0,6523,$175.00,60,1124,14,9.95
6166734,f,2,2,4,1.0,1.0,2.0,6523,$90.00,1,30,59,9.85
6185638,f,1,1,2,0.0,1.0,1.0,6523,$51.00,1,1125,153,9.066666666666666
6229085,t,2,2,8,3.0,3.0,3.0,6523,$298.00,2,1125,75,9.766666666666666
6232258,t,0,0,6,1.0,2.0,3.0,6523,$84.00,3,30,202,9.366666666666667
6277018,f,1,1,2,1.0,1.0,1.0,6523,$129.00,2,7,18,9.916666666666668
6288917,t,3,3,3,1.0,2.0,3.0,6523,$125.00,2,365,17,9.45
6321615,f,1,1,1,1.0,1.0,1.0,6523,$25.00,4,1125,54,9.483333333333334
6325307,f,1,1,8,3.5,4.0,4.0,6523,$299.00,3,21,11,9.916666666666668
6362890,f,1,1,4,1.0,1.0,2.0,6523,$80.00,28,1125,17,9.8
6363328,t,1,1,2,1.0,,1.0,6523,$64.00,3,365,172,9.766666666666666
6365974,t,4,4,3,1.0,2.0,2.0,6523,$99.00,2,1125,33,9.583333333333332
6374350,t,1,1,2,1.0,1.0,1.0,6523,$73.00,2,1125,111,9.95
6374890,f,1,1,2,1.0,1.0,1.0,6523,$85.00,30,1125,48,9.85
6375348,f,2,2,4,1.0,1.0,2.0,6523,$50.00,3,21,187,9.033333333333333
6376734,t,80,80,4,2.0,2.0,2.0,6523,$175.00,60,365,2,8.333333333333332
6378085,t,0,0,6,1.0,2.0,3.0,6523,$82.00,3,1125,30,9.75
6391342,f,1,1,2,1.5,1.0,1.0,6523,$80.00,2,1125,28,9.85
6396451,f,1,1,4,2.0,2.0,2.0,6523,$150.00,2,1125,25,9.9
6419072,f,1,1,2,2.0,2.0,1.0,6523,$69.00,6,45,8,10.0
6419804,t,0,0,4,1.0,1.0,2.0,6523,$80.00,2,7,16,9.9
6423299,t,26,26,8,2.0,3.0,4.0,6523,$143.00,1,1125,237,9.9
6447131,t,2,2,6,2.0,2.0,2.0,6523,$132.00,31,186,189,9.8
6460914,f,1,1,2,1.0,1.0,1.0,6523,$82.00,5,70,28,10.0
6463650,f,1,1,2,1.0,1.0,1.0,6523,$167.00,3,1125,27,10.0
6472628,f,3,3,2,1.5,1.0,1.0,6523,$56.00,3,1125,40,9.766666666666666
6480445,t,2,2,6,1.0,3.0,3.0,6523,$122.00,2,1124,133,9.85
6488146,t,80,80,4,2.0,2.0,2.0,6523,$150.00,30,1125,7,9.516666666666666
6499322,t,3,3,6,1.0,2.0,2.0,6523,$101.00,2,30,179,9.683333333333334
6504170,t,3,3,4,1.0,2.0,2.0,6523,$75.00,5,365,513,9.766666666666666
6515667,t,21,21,6,1.0,2.0,2.0,6523,$171.00,2,1125,51,9.316666666666666
6528643,t,21,21,6,2.0,2.0,2.0,6523,$143.00,2,1125,32,9.416666666666668
6528832,t,21,21,6,2.0,2.0,3.0,6523,$125.00,2,1125,32,9.8
6528867,t,21,21,6,2.0,2.0,2.0,6523,$169.00,2,1125,24,9.9
6528967,t,21,21,8,2.0,3.0,3.0,6523,$179.00,2,1125,22,9.583333333333332
6552046,f,3,3,1,1.5,1.0,1.0,6523,$28.00,2,1125,22,9.416666666666668
6553226,t,2,2,2,2.0,1.0,1.0,6523,$160.00,3,180,94,9.95
6570622,f,1,1,3,1.0,1.0,1.0,6523,$117.00,3,1125,19,9.9
6576714,t,1,1,3,1.0,1.0,1.0,6523,$57.00,1,1125,103,9.9
6577697,f,1,1,6,1.0,2.0,2.0,6523,$175.00,7,1125,4,9.666666666666668
6585861,f,1,1,7,3.5,3.0,5.0,6523,$285.00,3,30,19,9.95
6588681,t,1,1,2,1.0,,1.0,6523,$61.00,2,30,302,9.85
6612044,t,2,2,4,1.0,1.0,1.0,6523,$90.00,2,1125,210,9.95
6613959,f,0,0,3,2.0,1.0,3.0,6523,$50.00,1,1125,1,
6622853,t,2,2,4,1.0,1.0,1.0,6523,$113.00,3,1124,141,9.816666666666666
6644005,t,2,2,4,2.0,2.0,2.0,6523,$428.00,1,1125,37,9.9
6644524,f,1,1,6,1.0,3.0,3.0,6523,$102.00,1,1125,111,9.95
6654182,t,2,2,2,1.0,1.0,1.0,6523,$75.00,30,1125,59,9.95
6655683,t,3,3,10,3.0,4.0,5.0,6523,$395.00,3,30,19,9.95
6671151,t,2,2,4,2.0,2.0,2.0,6523,$199.00,4,10,9,10.0
6686012,t,2,2,4,1.0,2.0,3.0,6523,$143.00,2,1125,291,9.9
6690014,f,1,1,3,1.0,1.0,1.0,6523,$199.00,2,1125,11,10.0
6693367,t,2,2,2,1.0,1.0,1.0,6523,$102.00,2,31,201,9.95
6699565,t,3,3,2,2.0,1.0,1.0,6523,$90.00,3,180,4,9.583333333333332
6705053,f,3,3,8,2.0,3.0,3.0,6523,$246.00,3,999,127,9.333333333333332
6713251,t,21,21,6,2.0,2.0,3.0,6523,$132.00,2,1125,21,9.766666666666666
6716477,t,21,21,8,2.0,3.0,3.0,6523,$162.00,2,1125,24,9.9
6716705,t,21,21,8,2.0,3.0,3.0,6523,$150.00,2,1125,33,9.45
6717327,f,1,1,2,1.0,1.0,1.0,6523,$75.00,2,1125,16,9.866666666666667
6729727,t,2,2,2,1.0,1.0,1.0,6523,$75.00,1,1125,147,9.95
6732036,t,1,1,6,1.0,2.0,4.0,6523,$91.00,10,1125,85,9.733333333333334
6736478,f,6,6,1,1.5,1.0,1.0,6523,$121.00,27,28,3,9.483333333333334
6741808,t,1,1,4,1.0,1.0,1.0,6523,$139.00,6,1125,132,9.9
6747002,f,1,1,5,3.0,3.0,4.0,6523,$425.00,2,1125,0,
6750168,t,5,5,7,1.0,2.0,4.0,6523,$181.00,2,1125,205,9.616666666666667
6757098,t,5,5,6,1.0,2.0,3.0,6523,$131.00,2,90,204,9.533333333333333
6764230,f,2,2,2,1.0,,1.0,6523,$40.00,1,1125,30,9.416666666666668
6764244,f,1,1,2,1.0,1.0,1.0,6523,$100.00,28,1125,88,9.716666666666667
6764833,f,2,2,2,1.0,1.0,1.0,6523,$63.00,1,1125,58,8.866666666666667
6768827,f,6,6,1,1.5,1.0,1.0,6523,$96.00,27,28,11,9.5
6773167,f,7,7,6,1.5,3.0,3.0,6523,$99.00,1,30,6,9.833333333333332
6780171,t,21,21,6,1.0,2.0,2.0,6523,$114.00,2,1125,24,9.9
6782452,t,2,2,2,1.0,1.0,1.0,6523,$61.00,2,28,213,9.95
6782887,f,3,3,5,2.0,2.0,3.0,6523,$186.00,3,999,179,9.35
6793653,t,21,21,10,2.0,4.0,4.0,6523,$212.00,2,1125,23,9.366666666666667
6821346,f,1,1,4,2.0,2.0,2.0,6523,$200.00,2,1125,0,
6824537,f,10,10,4,1.0,2.0,2.0,6523,$135.00,2,1125,9,9.566666666666666
6830348,f,4,4,5,1.0,1.0,2.0,6523,$58.00,1,1125,143,8.866666666666667
6831232,f,1,1,2,1.0,,1.0,6523,$150.00,2,15,16,9.9
6843452,f,2,2,4,2.5,2.0,2.0,6523,$207.00,2,1125,9,9.733333333333334
6846209,t,1,1,2,1.5,1.0,1.0,6523,$55.00,2,1125,87,9.766666666666666
6853688,t,21,21,6,1.0,2.0,2.0,6523,$114.00,2,1125,17,9.816666666666666
6853914,t,21,21,10,2.0,4.0,4.0,6523,$204.00,2,1125,21,9.45
6854069,t,21,21,4,1.0,1.0,1.0,6523,$143.00,2,1125,47,9.55
6855475,f,16,16,3,1.0,1.0,2.0,6523,$66.00,3,27,50,9.633333333333333
6863046,t,21,21,6,1.0,2.0,2.0,6523,$135.00,2,1125,20,9.9
6863178,t,21,21,10,2.0,4.0,4.0,6523,$213.00,3,1125,46,9.716666666666667
6884198,f,1,1,7,1.0,2.0,5.0,6523,$58.00,1,1125,77,9.433333333333334
6895813,f,1,1,5,1.0,1.0,2.0,6523,$52.00,2,1125,156,9.85
6897078,t,2,2,2,1.0,,1.0,6523,$128.00,3,180,142,9.95
6925326,t,9,9,1,1.5,1.0,1.0,6523,$35.00,4,365,14,9.45
6940725,f,1,1,4,2.0,2.0,2.0,6523,$75.00,28,1125,65,9.616666666666667
6957805,t,8,8,4,2.5,1.0,2.0,6523,$35.00,3,365,428,9.583333333333332
6967492,t,9,9,1,1.0,1.0,1.0,6523,$38.00,4,365,10,9.916666666666668
6972944,f,6,6,1,,,1.0,6523,$543.00,2,1125,0,
6975132,t,12,12,5,1.0,2.0,2.0,6523,$100.00,2,90,43,9.95
6975423,t,12,12,2,1.5,1.0,1.0,6523,$59.00,3,100,14,9.633333333333333
6990105,t,2,2,2,1.0,1.0,1.0,6523,$85.00,1,30,452,9.95
6993421,f,1,1,4,1.0,2.0,2.0,6523,$112.00,30,365,109,9.483333333333334
6994290,f,1,1,4,1.0,1.0,1.0,6523,$137.00,2,1125,77,10.0
7004149,t,9,9,1,1.5,1.0,1.0,6523,$33.00,4,365,5,10.0
7022763,f,3,3,2,1.0,2.0,0.0,6523,$80.00,30,365,13,9.716666666666667
7025225,t,4,4,2,1.0,1.0,1.0,6523,$49.00,1,7,197,9.716666666666667
7044056,f,1,1,2,1.0,2.0,2.0,6523,$110.00,3,1125,28,9.95
7065055,f,1,1,2,1.0,1.0,1.0,6523,$99.00,2,5,30,9.483333333333334
7070958,f,1,1,4,1.5,1.0,2.0,6523,$175.00,5,90,3,10.0
7071593,f,2,2,4,2.0,2.0,0.0,6523,$80.00,2,1125,27,9.683333333333334
7074653,t,2,2,2,1.0,1.0,1.0,6523,$82.00,1,10,56,9.866666666666667
7075936,t,1,1,3,1.0,1.0,2.0,6523,$69.00,3,365,58,9.816666666666666
7084894,t,1,1,2,1.0,1.0,1.0,6523,$50.00,1,1125,320,9.85
7092080,t,12,12,2,1.0,1.0,1.0,6523,$242.00,3,1125,32,9.95
7094014,f,1,1,1,1.0,1.0,1.0,6523,$37.00,1,7,99,9.616666666666667
7116810,f,1,1,3,1.0,1.0,1.0,6523,$85.00,5,1125,27,8.933333333333334
7127223,t,3,3,2,3.0,1.0,1.0,6523,$65.00,3,120,11,9.55
7132740,t,1,1,2,2.0,1.0,1.0,6523,$100.00,2,1125,54,9.85
7174786,f,16,16,2,1.0,1.0,2.0,6523,$54.00,31,120,14,9.633333333333333
7176158,t,1,1,7,1.0,1.0,1.0,6523,$123.00,2,600,120,9.9
7198481,f,1,1,8,4.0,3.0,3.0,6523,$300.00,2,365,36,9.95
7239181,t,2,2,2,1.0,1.0,1.0,6523,$43.00,2,1125,76,9.716666666666667
7241887,f,1,1,4,1.0,1.0,1.0,6523,$85.00,2,1125,52,9.083333333333332
7264941,t,80,80,3,1.0,1.0,1.0,6523,$71.00,31,1124,11,10.0
7279481,t,7,7,8,2.5,3.0,3.0,6523,$325.00,3,999,183,9.683333333333334
7291481,t,1,1,4,1.0,1.0,1.0,6523,$43.00,2,1125,171,9.95
7304165,t,1,1,3,1.0,1.0,1.0,6523,$115.00,2,1125,77,10.0
7319042,t,1,1,2,1.0,1.0,1.0,6523,$50.00,2,250,87,9.7
7370245,t,2,2,4,1.0,1.0,2.0,6523,$45.00,32,360,86,9.85
7384649,t,12,12,6,2.0,2.0,2.0,6523,$312.00,2,60,30,9.733333333333334
7384752,t,80,80,3,1.0,1.0,1.0,6523,$50.00,60,1124,5,9.916666666666668
7389646,f,3,3,2,1.0,1.0,1.0,6523,$95.00,2,1125,118,9.766666666666666
7408812,f,2,2,2,1.0,1.0,1.0,6523,$50.00,3,22,83,9.216666666666667
7414801,f,1,1,2,1.0,1.0,1.0,6523,$53.00,1,18,95,9.616666666666667
7416788,t,4,4,4,2.5,2.0,2.0,6523,$429.00,30,1125,3,9.833333333333332
7421326,t,1,1,6,1.0,3.0,4.0,6523,$180.00,2,25,72,9.85
7460185,t,1,1,2,1.0,1.0,1.0,6523,$66.00,2,1125,191,9.9
7460396,t,1,1,5,1.0,1.0,3.0,6523,$77.00,2,1125,224,9.9
7482058,f,2,2,6,1.5,1.0,3.0,6523,$110.00,28,180,256,9.466666666666667
7483739,f,1,1,4,2.0,2.0,2.0,6523,$90.00,1,1125,5,9.233333333333334
7507189,t,1,1,3,1.0,1.0,2.0,6523,$63.00,1,7,143,9.9
7509321,t,0,0,4,1.0,2.0,2.0,6523,$118.00,1,1124,238,9.85
7557114,f,1,1,4,1.0,2.0,2.0,6523,$85.00,2,31,47,9.9
7562307,f,16,16,2,1.0,1.0,1.0,6523,$42.00,31,180,26,9.633333333333333
7564825,f,1,1,6,1.0,3.0,3.0,6523,$146.00,2,29,102,9.583333333333332
7572706,t,1,1,6,2.0,3.0,3.0,6523,$264.00,2,30,69,9.95
7582520,t,1,1,2,1.0,1.0,1.0,6523,$100.00,2,1125,294,9.9
7583731,t,3,3,1,2.0,2.0,1.0,6523,$195.00,5,1125,27,9.716666666666667
7583774,f,2,2,2,1.0,1.0,0.0,6523,$49.00,2,1125,19,9.133333333333333
7596630,t,2,2,2,1.0,1.0,1.0,6523,$115.00,1,1125,67,9.95
7600001,f,9,9,14,2.0,5.0,5.0,6523,$500.00,2,1125,150,9.4
7604699,t,1,1,3,1.0,1.0,1.0,6523,$159.00,1,5,25,9.683333333333334
7613172,t,12,12,5,2.0,2.0,2.0,6523,$199.00,30,1125,3,10.0
7623005,f,0,0,2,1.0,1.0,1.0,6523,$55.00,3,10,108,9.816666666666666
7630479,t,12,12,3,1.0,1.0,1.0,6523,$169.00,30,1125,3,8.25
7637618,t,1,1,3,1.0,1.0,1.0,6523,$100.00,3,29,123,9.95
7646381,f,16,16,3,1.0,1.0,2.0,6523,$38.00,31,120,20,9.583333333333332
7678127,t,5,5,10,1.0,3.0,3.0,6523,$221.00,90,330,260,9.766666666666666
7713352,f,1,1,2,1.0,1.0,1.0,6523,$77.00,3,1125,53,9.816666666666666
7718819,t,9,9,1,1.0,1.0,1.0,6523,$38.00,30,365,7,10.0
7725012,f,2,2,2,1.0,1.0,1.0,6523,$107.00,2,1125,27,9.9
7728429,f,0,0,2,1.0,1.0,1.0,6523,$116.00,2,1125,21,9.95
7729906,t,12,12,6,2.0,3.0,3.0,6523,$259.00,30,1125,6,10.0
7730115,f,1,1,3,1.0,1.0,1.0,6523,$75.00,2,1125,200,9.716666666666667
7735577,t,9,9,1,1.0,1.0,1.0,6523,$30.00,3,365,10,9.916666666666668
7760721,f,2,2,6,4.0,4.0,6.0,6523,$499.00,3,60,8,10.0
7769675,f,20,20,6,2.0,2.0,2.0,6523,$191.00,3,1125,13,9.85
7783924,t,2,2,3,1.0,1.0,1.0,6523,$50.00,2,14,209,9.9
7800946,f,1,1,2,1.0,1.0,1.0,6523,$90.00,1,1125,55,9.95
7802208,t,2,2,4,1.0,2.0,2.0,6523,$149.00,1,7,94,9.85
7810018,t,4,4,6,1.0,2.0,2.0,6523,$90.00,1,30,416,9.8
7810030,t,4,4,6,1.0,2.0,2.0,6523,$66.00,1,1125,346,9.85
7825273,f,0,0,2,1.0,1.0,1.0,6523,$56.00,30,1125,80,9.633333333333333
7825308,f,0,0,1,1.0,1.0,1.0,6523,$39.00,30,1125,60,9.8
7833824,f,20,20,5,2.0,2.0,2.0,6523,$212.00,3,1124,186,9.183333333333334
7855198,f,10,10,8,1.0,4.0,4.0,6523,$392.00,1,365,20,8.95
7874576,f,4,4,2,3.0,1.0,2.0,6523,$30.00,1,1125,99,9.033333333333333
7875516,f,1,1,2,1.0,2.0,2.0,6523,$49.00,14,120,13,9.9
7896539,t,1,1,5,1.0,,3.0,6523,$79.00,3,1125,118,9.95
